,antecedents,consequents,confidence,lift,conviction,antecedent_len,consequent_len
10028,"({'has_author_F', 'non_exec_prop_low', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.974496644295302,1.0241155101286867,1.899767970778105,4,1
4804,"({'exec_inorder_higher', 'jupyter_prop_high', 'num_commits_lower'})",({'num_contrib_lower'}),0.9744429882044562,1.0432004140076678,2.578943245027935,3,1
12110,"({'exec_skips_lower', 'has_error_F', 'markdown_prop_med', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9744384198295895,1.0240543210227475,1.895440657116782,4,1
627,"({'has_links_F', 'non_exec_prop_low'})",({'has_author_F'}),0.9743987587276959,1.022137159452908,1.8243059137864885,2,1
194,"({'longer_ending_F', 'has_links_F'})",({'has_author_F'}),0.9743164871582435,1.0220508571792746,1.8184621449993588,2,1
5454,"({'has_error_F', 'markdown_prop_med', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9742673338098641,1.0238745237423847,1.8828386439691485,3,1
14841,"({'has_author_F', 'has_error_F', 'num_contrib_lower', 'exec_skips_lower', 'markdown_prop_med'})",({'exec_inorder_higher'}),0.9742558326629124,1.0238624369865745,1.8819974901789682,5,1
3837,"({'has_author_F', 'non_exec_prop_low', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9741813602015115,1.0237841725787444,1.8765689708403093,3,1
5390,"({'exec_skips_lower', 'markdown_prop_med', 'num_commits_lower'})",({'exec_inorder_higher'}),0.9741750358680057,1.0237775262264226,1.8761094136476049,3,1
5050,"({'non_exec_prop_low', 'jupyter_prop_high', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9741641337386019,1.023766068988595,1.875317739492137,3,1
9472,"({'has_author_F', 'exec_skips_lower', 'markdown_prop_med', 'num_commits_lower'})",({'exec_inorder_higher'}),0.9741315594974131,1.023731836150722,1.8729562885826538,4,1
6061,"({'exec_inorder_higher', 'has_equation_F', 'longer_ending_F', 'non_exec_prop_low'})",({'has_author_F'}),0.9741235392320535,1.0218484562182393,1.8049027752355002,4,1
12545,"({'num_commits_lower', 'non_exec_prop_low', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9741007194244603,1.0236994257804763,1.8707260293903607,4,1
3319,"({'exec_inorder_higher', 'has_links_F', 'num_contrib_lower'})",({'has_author_F'}),0.9740769835035351,1.0217996196000911,1.801661309736396,3,1
9594,"({'has_author_F', 'has_error_F', 'markdown_prop_med', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9740740740740741,1.0236714237172952,1.8688033921556433,4,1
8826,"({'has_author_F', 'non_exec_prop_low', 'jupyter_prop_high', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9740361919748229,1.023631612758862,1.866076742986389,4,1
4564,"({'jupyter_prop_high', 'markdown_prop_med', 'num_commits_lower'})",({'num_contrib_lower'}),0.9740356083086054,1.0427642890817828,2.5384797655421876,3,1
15489,"({'has_author_F', 'num_commits_lower', 'num_contrib_lower', 'exec_skips_lower', 'non_exec_prop_low'})",({'exec_inorder_higher'}),0.9739970282317979,1.0235904548986463,1.8632661969196238,5,1
489,"({'jupyter_prop_high', 'has_links_F'})",({'has_author_F'}),0.973905723905724,1.0216199695366364,1.7898368088312,2,1
8764,"({'exec_inorder_higher', 'jupyter_prop_high', 'exec_skips_lower', 'num_commits_lower'})",({'has_author_F'}),0.9738610903659447,1.0215731492803934,1.7867805699320294,4,1
6537,"({'exec_inorder_higher', 'longer_ending_F', 'non_exec_prop_low', 'num_commits_lower'})",({'has_author_F'}),0.9738302934179223,1.0215408435075366,1.7846778566988062,4,1
2973,"({'jupyter_prop_high', 'exec_skips_lower', 'num_commits_lower'})",({'has_author_F'}),0.9737991266375545,1.0215081497832588,1.7825549250691062,3,1
12642,"({'non_exec_prop_low', 'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9737800436999273,1.0233624220718045,1.8478466462971175,4,1
8730,"({'non_exec_prop_low', 'jupyter_prop_high', 'exec_skips_lower', 'num_commits_lower'})",({'has_author_F'}),0.9737732656514382,1.0214810217982806,1.7807972289886043,4,1
8377,"({'exec_inorder_higher', 'has_author_F', 'jupyter_prop_high', 'num_commits_lower'})",({'num_contrib_lower'}),0.973666441593518,1.0423690736872664,2.5028931493357636,4,1
14363,"({'num_commits_lower', 'exec_inorder_higher', 'jupyter_prop_high', 'exec_skips_lower', 'has_comments_T'})",({'has_author_F'}),0.973661852166525,1.0213641498688226,1.7732642457864531,5,1
12070,"({'non_exec_prop_low', 'markdown_prop_med', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9736434108527131,1.0232188322309934,1.838267389015839,4,1
14766,"({'has_author_F', 'num_contrib_lower', 'non_exec_prop_low', 'exec_skips_lower', 'markdown_prop_med'})",({'exec_inorder_higher'}),0.9734726688102894,1.023039396442373,1.8264354589103617,5,1
6957,"({'has_equation_F', 'jupyter_prop_high', 'exec_skips_lower', 'num_contrib_lower'})",({'has_author_F'}),0.9734660033167496,1.0211587058601983,1.7601756874727192,4,1
15676,"({'has_author_F', 'has_error_F', 'num_contrib_lower', 'exec_skips_lower', 'non_exec_prop_low'})",({'exec_inorder_higher'}),0.9733637747336378,1.0229249577590662,1.8189686350314935,5,1
8617,"({'has_comments_T', 'jupyter_prop_high', 'exec_skips_lower', 'num_commits_lower'})",({'has_author_F'}),0.9733333333333332,1.0210195360195358,1.7514185945002063,4,1
6361,"({'num_commits_lower', 'longer_ending_F', 'exec_skips_lower', 'num_contrib_lower'})",({'has_author_F'}),0.9733333333333332,1.0210195360195358,1.7514185945002063,4,1
45,({'md_format_F'}),({'has_author_F'}),0.9733009708737863,1.0209855880365588,1.7492956628705139,1,1
38,({'has_links_F'}),({'has_author_F'}),0.9732958538299369,1.0209802202950482,1.7489604631395241,1,1
5935,"({'non_exec_prop_low', 'has_error_F', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9732876712328766,1.0228449792635415,1.8137863882080343,3,1
7279,"({'exec_inorder_higher', 'has_equation_F', 'markdown_prop_med', 'exec_skips_lower'})",({'has_author_F'}),0.9732072498029946,1.0208872753198994,1.7431766246437506,4,1
2497,"({'has_equation_F', 'markdown_prop_med', 'exec_skips_lower'})",({'has_author_F'}),0.9732006125574273,1.020880312897924,1.742744902413171,3,1
8000,"({'has_author_F', 'jupyter_prop_high', 'markdown_prop_med', 'num_commits_lower'})",({'num_contrib_lower'}),0.9732006125574273,1.0418703754061056,2.4593876660223284,4,1
11170,"({'non_exec_prop_low', 'has_comments_T', 'jupyter_prop_high', 'markdown_prop_med'})",({'num_contrib_lower'}),0.9731993299832497,1.041869002332535,2.459269969445665,4,1
16294,"({'has_error_F', 'num_commits_lower', 'num_contrib_lower', 'exec_skips_lower', 'non_exec_prop_low'})",({'exec_inorder_higher'}),0.9731925264012997,1.0227449899015495,1.8073489147256052,5,1
3560,"({'exec_inorder_higher', 'has_comments_T', 'has_links_F'})",({'has_author_F'}),0.9731768650461023,1.0208554019325184,1.741201986032305,3,1
10977,"({'has_equation_F', 'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9731649565903708,1.0227160163066695,1.8054920789791191,4,1
4335,"({'has_equation_F', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9731404958677685,1.0226903101069071,1.80384783265621,3,1
5886,"({'non_exec_prop_low', 'exec_skips_lower', 'num_commits_lower'})",({'exec_inorder_higher'}),0.9731219848380428,1.022670856543099,1.8026055132122416,3,1
14165,"({'num_commits_lower', 'exec_inorder_higher', 'jupyter_prop_high', 'exec_skips_lower', 'num_contrib_lower'})",({'has_author_F'}),0.9731182795698925,1.020793946197172,1.7374072457442173,5,1
5423,"({'non_exec_prop_low', 'markdown_prop_med', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9731104651162791,1.0226587502666953,1.8018332605848997,3,1
13547,"({'has_author_F', 'has_error_F', 'exec_skips_lower', 'num_contrib_lower', 'has_equation_F'})",({'exec_inorder_higher'}),0.9731051344743276,1.0226531482021488,1.801476131899525,5,1
978,"({'jupyter_prop_high', 'num_commits_lower'})",({'num_contrib_lower'}),0.9730913642052567,1.0417534184085249,2.4494026169135137,2,1
16554,"({'has_author_F', 'has_error_F', 'num_commits_lower', 'non_exec_prop_low', 'num_contrib_lower', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9730866274179983,1.0226336988140525,1.800237341772155,6,1
12284,"({'exec_skips_lower', 'has_error_F', 'markdown_prop_med', 'num_commits_lower'})",({'exec_inorder_higher'}),0.9730612244897959,1.0226070024340013,1.7985397404864911,4,1
15059,"({'has_author_F', 'has_error_F', 'num_commits_lower', 'exec_skips_lower', 'markdown_prop_med'})",({'exec_inorder_higher'}),0.9730412805391744,1.0225860429886462,1.7972091881274563,5,1
1991,"({'longer_ending_F', 'jupyter_prop_high', 'num_commits_lower'})",({'num_contrib_lower'}),0.9730372720063443,1.0416955094236144,2.444488664081968,3,1
8405,"({'num_commits_lower', 'jupyter_prop_high', 'exec_skips_lower', 'num_contrib_lower'})",({'has_author_F'}),0.9730134932533733,1.0206840261188086,1.7306610407876197,4,1
10356,"({'has_author_F', 'non_exec_prop_low', 'exec_skips_lower', 'num_commits_lower'})",({'exec_inorder_higher'}),0.9729921819474058,1.0225344444227096,1.7939419697213335,4,1
6466,"({'exec_inorder_higher', 'has_comments_T', 'longer_ending_F', 'num_commits_lower'})",({'has_author_F'}),0.972972972972973,1.0206415206415207,1.7280663465735515,4,1
7567,"({'has_author_F', 'has_equation_F', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9729729729729729,1.0225142573766426,1.7926669576604082,4,1
575,"({'has_links_F', 'num_contrib_lower'})",({'has_author_F'}),0.9729526671675434,1.0206202200003855,1.726768999466521,2,1
11722,"({'non_exec_prop_low', 'jupyter_prop_high', 'exec_skips_lower', 'num_commits_lower'})",({'exec_inorder_higher'}),0.972927241962775,1.0224661978608798,1.7896388040157198,4,1
11554,"({'exec_inorder_higher', 'jupyter_prop_high', 'has_error_F', 'num_commits_lower'})",({'num_contrib_lower'}),0.9729119638826185,1.0415613594649902,2.4331805616179234,4,1
9535,"({'has_author_F', 'non_exec_prop_low', 'markdown_prop_med', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9729119638826185,1.022450141860128,1.7886294194674806,4,1
13092,"({'has_author_F', 'num_contrib_lower', 'exec_skips_lower', 'markdown_prop_med', 'has_equation_F'})",({'exec_inorder_higher'}),0.9729043183742592,1.0224421070621228,1.7881247271933716,5,1
4544,"({'has_equation_F', 'has_error_F', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9728937728937728,1.0224310246328594,1.7874290702749827,3,1
13390,"({'has_author_F', 'num_commits_lower', 'exec_skips_lower', 'num_contrib_lower', 'has_equation_F'})",({'exec_inorder_higher'}),0.9728682170542635,1.0224041675556503,1.785745463615388,5,1
10639,"({'has_equation_F', 'exec_skips_lower', 'markdown_prop_med', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9728395061728394,1.0223739947898969,1.7838577834212896,4,1
10455,"({'has_author_F', 'non_exec_prop_low', 'has_error_F', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9728377412437454,1.0223721399951473,1.783741873233932,4,1
7960,"({'has_author_F', 'has_equation_F', 'has_error_F', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9728096676737159,1.0223426369910473,1.781900189145928,4,1
4751,"({'has_comments_T', 'jupyter_prop_high', 'non_exec_prop_low'})",({'num_contrib_lower'}),0.9727988546886185,1.041440269201694,2.4230627857290576,3,1
10879,"({'num_commits_lower', 'has_equation_F', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9727479182437548,1.0222777434387351,1.7778626509530133,4,1
440,"({'has_equation_F', 'has_links_F'})",({'has_author_F'}),0.9727047146401985,1.0203601196157026,1.7110828935359679,2,1
12838,"({'num_commits_lower', 'exec_inorder_higher', 'longer_ending_F', 'non_exec_prop_low', 'num_contrib_lower'})",({'has_author_F'}),0.9726821192052981,1.0203364171700264,1.7096676057828455,5,1
10534,"({'has_equation_F', 'jupyter_prop_high', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.972636815920398,1.0221609840704733,1.7706440220626156,4,1
1538,"({'exec_inorder_higher', 'has_equation_F', 'longer_ending_F'})",({'has_author_F'}),0.9725925925925925,1.020242504409171,1.7040829568110138,3,1
1485,"({'has_equation_F', 'longer_ending_F', 'jupyter_prop_high'})",({'has_author_F'}),0.9725228975853455,1.020169394857155,1.6997605915109149,3,1
6025,"({'exec_inorder_higher', 'has_comments_T', 'has_equation_F', 'longer_ending_F'})",({'has_author_F'}),0.9725228975853455,1.020169394857155,1.6997605915109149,4,1
923,"({'has_equation_F', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9724711907810499,1.0219869257244887,1.7599910671688015,2,1
1806,"({'exec_inorder_higher', 'longer_ending_F', 'num_commits_lower'})",({'has_author_F'}),0.9724576271186441,1.0201009266157572,1.6957324648289331,3,1
11533,"({'exec_inorder_higher', 'jupyter_prop_high', 'exec_skips_lower', 'num_commits_lower'})",({'num_contrib_lower'}),0.9723674383868559,1.0409784118431247,2.385232460745343,4,1
2055,"({'longer_ending_F', 'jupyter_prop_high', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9723618090452261,1.0218719745516573,1.7530256735843792,3,1
11419,"({'non_exec_prop_low', 'has_comments_T', 'jupyter_prop_high', 'has_error_F'})",({'num_contrib_lower'}),0.9723618090452261,1.0409723852909407,2.384746637038209,4,1
2720,"({'has_author_F', 'has_equation_F', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9722772277227721,1.0217830865655373,1.7476772463677677,3,1
2838,"({'has_author_F', 'jupyter_prop_high', 'num_commits_lower'})",({'num_contrib_lower'}),0.972258064516129,1.0408613204703046,2.3758285708485123,3,1
6098,"({'has_author_F', 'longer_ending_F', 'jupyter_prop_high', 'num_commits_lower'})",({'num_contrib_lower'}),0.9722222222222223,1.0408229491173417,2.37276298559582,4,1
11398,"({'exec_inorder_higher', 'has_comments_T', 'jupyter_prop_high', 'non_exec_prop_low'})",({'num_contrib_lower'}),0.9722013523666416,1.0408006066691478,2.370981632003022,4,1
16174,"({'has_error_F', 'num_commits_lower', 'exec_inorder_higher', 'non_exec_prop_low', 'has_comments_T'})",({'num_contrib_lower'}),0.9722001588562351,1.0407993289437545,2.3708798403691493,5,1
13693,"({'has_author_F', 'has_error_F', 'num_commits_lower', 'exec_skips_lower', 'has_equation_F'})",({'exec_inorder_higher'}),0.9721988205560236,1.0217006871072707,1.7427483036387457,5,1
2252,"({'longer_ending_F', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9721385542168675,1.0216373521609374,1.7389786119598438,3,1
1798,"({'longer_ending_F', 'non_exec_prop_low', 'num_commits_lower'})",({'has_author_F'}),0.9720965309200603,1.019722139348836,1.6737881486899369,3,1
13090,"({'exec_inorder_higher', 'num_contrib_lower', 'exec_skips_lower', 'markdown_prop_med', 'has_equation_F'})",({'has_author_F'}),0.9720812182741116,1.0197060764954164,1.6728701242014181,5,1
14208,"({'has_author_F', 'has_error_F', 'num_commits_lower', 'exec_inorder_higher', 'jupyter_prop_high'})",({'num_contrib_lower'}),0.972027972027972,1.0406149924841515,2.356285464862503,5,1
7176,"({'has_equation_F', 'exec_skips_lower', 'markdown_prop_med', 'num_contrib_lower'})",({'has_author_F'}),0.9720164609053497,1.0196381464899982,1.668998895935493,4,1
11117,"({'has_equation_F', 'has_error_F', 'exec_skips_lower', 'num_commits_lower'})",({'exec_inorder_higher'}),0.9720164609053497,1.0215090421716313,1.731391378026542,4,1
7839,"({'has_author_F', 'has_equation_F', 'exec_skips_lower', 'num_commits_lower'})",({'exec_inorder_higher'}),0.971976401179941,1.0214669427079106,1.7289163546141666,4,1
12246,"({'non_exec_prop_low', 'markdown_prop_med', 'exec_skips_lower', 'num_commits_lower'})",({'exec_inorder_higher'}),0.9719703215169003,1.0214605534840453,1.728541351066841,4,1
413,"({'longer_ending_F', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9719495091164095,1.0214386813695846,1.7272588389349646,2,1
12768,"({'num_commits_lower', 'exec_inorder_higher', 'longer_ending_F', 'num_contrib_lower', 'has_comments_T'})",({'has_author_F'}),0.9719471947194718,1.019565486768457,1.6648779110072554,5,1
12748,"({'non_exec_prop_low', 'has_error_F', 'exec_skips_lower', 'num_commits_lower'})",({'exec_inorder_higher'}),0.9719407638347624,1.021429490800661,1.7267205005092456,4,1
4484,"({'has_equation_F', 'exec_skips_lower', 'num_commits_lower'})",({'exec_inorder_higher'}),0.9718817591925016,1.0213674817935878,1.723097068797628,3,1
6431,"({'has_author_F', 'longer_ending_F', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.9718749999999999,1.0213603784403669,1.7226829623163078,4,1
12365,"({'has_comments_T', 'has_error_F', 'non_exec_prop_low', 'num_commits_lower'})",({'num_contrib_lower'}),0.9718417047184171,1.040415582013969,2.340698620925605,4,1
8807,"({'jupyter_prop_high', 'has_error_F', 'exec_skips_lower', 'num_commits_lower'})",({'has_author_F'}),0.9718309859154929,1.0194435845844296,1.658009602793535,4,1
15875,"({'has_author_F', 'has_error_F', 'num_commits_lower', 'exec_skips_lower', 'non_exec_prop_low'})",({'exec_inorder_higher'}),0.9717969379532635,1.021278341674737,1.7179148219741862,5,1
6177,"({'exec_inorder_higher', 'longer_ending_F', 'jupyter_prop_high', 'num_commits_lower'})",({'has_author_F'}),0.9717842323651451,1.0193945404526317,1.6552622795080416,4,1
7065,"({'has_author_F', 'has_equation_F', 'jupyter_prop_high', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9717514124293786,1.0212304981081222,1.7151462243561804,4,1
10938,"({'non_exec_prop_low', 'has_equation_F', 'exec_skips_lower', 'num_contrib_lower'})",({'exec_inorder_higher'}),0.97172034564022,1.0211978494778644,1.7132620398661491,4,1
8274,"({'has_author_F', 'has_comments_T', 'jupyter_prop_high', 'non_exec_prop_low'})",({'num_contrib_lower'}),0.9717051377513032,1.0402693787795494,2.329401088929232,4,1
1865,"({'has_author_F', 'longer_ending_F', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9716775599128539,1.0211528852111689,1.7106738743578473,3,1
7281,"({'has_author_F', 'has_equation_F', 'markdown_prop_med', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9716758457907161,1.0211510838103353,1.7105703477375322,4,1
6004,"({'exec_inorder_higher', 'has_equation_F', 'longer_ending_F', 'num_contrib_lower'})",({'has_author_F'}),0.9716758457907161,1.0192808437300964,1.6489281730442855,4,1
4022,"({'has_equation_F', 'jupyter_prop_high', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9716758457907161,1.0211510838103353,1.7105703477375322,3,1
4190,"({'has_equation_F', 'markdown_prop_med', 'exec_skips_lower'})",({'exec_inorder_higher'}),0.9716692189892803,1.0211441195891933,1.7101702313400293,3,1
