,nb_id,repo_id,err_in
1124,18870,166821238,no code
1125,18950,166822909,no code
1126,18951,166822909,no code
1127,18952,166822909,no code
1128,18960,166821273,no code
1129,18961,166821273,no code
1130,18985,166821273,no code
1131,18993,166818517,no code
1132,19000,166818517,no code
1133,19006,166818517,no code
1134,19009,166818517,no code
1135,19011,166818517,no code
1136,19013,166818517,no code
1137,19014,166818517,no code
1138,19022,166818517,no code
1139,19024,166818517,no code
1140,19027,166818517,no code
1141,19030,166818517,no code
1142,19032,166818517,no code
1143,19033,166818517,no code
1144,19034,166818517,no code
1145,19035,166818517,no code
1146,19036,166818517,no code
1147,19041,166818517,no code
1148,19043,166818517,no code
1149,19048,166818517,no code
1150,19058,166818517,no code
1151,19063,166818517,no code
1152,19066,166818517,no code
1153,19067,166818517,no code
1154,19070,166818517,no code
1155,19072,166818517,no code
1156,19077,166818517,no code
1157,19079,166818517,no code
1158,19081,166818517,no code
1159,19083,166818517,no code
1160,19084,166818517,no code
1161,19090,166818517,no code
1162,19091,166818517,no code
1163,19093,166818517,no code
1164,19098,166818517,no code
1165,19110,166822113,no code
1166,19125,166816785,no code
1167,19157,166821373,no code
1168,19178,166816659,no code
1169,19185,166819289,no code
1170,19201,166830020,no code
1171,19316,166832041,api
1172,19317,166826854,api
1173,19318,166826854,api
1174,19319,166826854,api
1175,19363,166825945,no code
1176,19367,166825945,no code
1177,19370,166825945,no code
1178,19371,166825945,no code
1179,19373,166825945,no code
1180,19420,166841096,no code
1181,19454,166840901,no code
1182,19457,166838733,no code
1183,19478,166836356,no code
1184,19561,166848667,no code
1185,19603,166845333,no code
1186,19616,166842812,no code
1187,19618,166842812,no code
1188,19681,166851856,no code
1189,19682,166851856,no code
1190,19683,166851856,no code
1191,19684,166851856,no code
1192,19686,166851856,no code
1193,19726,166850768,no code
1194,19727,166850768,no code
1195,19734,166853921,no code
1196,19897,166858771,no code
1197,19905,166864652,no code
1198,19958,166859515,no code
1199,20023,166870735,nb file
1200,20159,166878238,nb file
1201,20212,166885816,no code
1202,20248,166883021,no code
1203,20256,166886190,nb file
1204,20292,166886190,no code
1205,20341,166881554,no code
1206,20351,166881554,nb file
1207,20377,166884646,nb file
1208,20435,166887940,no code
1209,20466,166889227,no code
1210,20470,166889227,no code
1211,20525,166891866,has_author
1212,20526,166891866,has_author
1213,20527,166891866,has_author
1214,20528,166891866,has_author
1215,20529,166891866,has_author
1216,20530,166891866,has_author
1217,20531,166891866,has_author
1218,20532,166891866,has_author
1219,20533,166891866,has_author
1220,20534,166891866,has_author
1221,20565,166893776,no code
1222,20569,166893776,no code
1223,20584,166893776,no code
1224,20589,166893776,no code
1225,20590,166893776,no code
1226,20597,166893776,no code
1227,20609,166893776,no code
1228,20649,166893449,no code
1229,20679,166896596,no code
1230,20681,166896596,no code
1231,20688,166896634,no code
1232,20834,166897738,filtered out
1233,20835,166897738,filtered out
1234,20836,166897738,filtered out
1235,20839,166904627,no code
1236,20840,166904627,no code
1237,20844,166904627,no code
1238,20848,166904627,no code
1239,20857,166905484,no code
1240,20858,166905484,no code
1241,20868,166908020,no code
1242,20870,166908047,no code
1243,20899,166907479,no code
1244,20904,166908022,no code
1245,20907,166908021,no code
1246,21038,166913397,no code
1247,21055,166916673,no code
1248,21056,166916673,no code
1249,21061,166916181,no code
1250,21063,166917351,no code
1251,21069,166917351,no code
1252,21079,166917351,no code
1253,21089,166913635,no code
1254,21107,166911604,no code
1255,21116,166911604,no code
1256,21128,166911604,no code
1257,21145,166911604,no code
1258,21162,166911604,no code
1259,21317,166918670,no code
1260,21323,166929749,no code
1261,21328,166929749,no code
1262,21398,166927225,no code
1263,21460,166933193,no code
1264,21463,166933193,no code
1265,21589,166934772,no code
1266,21592,166934772,no code
1267,21593,166934772,no code
1268,21620,166932428,no code
1269,21683,166937472,no code
1270,21712,166941682,nb file
1271,21713,166941682,nb file
1272,21748,166951265,nb file
1273,21749,166951265,no code
1274,21821,166948835,no code
1275,21823,166948835,no code
1276,21834,166948835,no code
1277,21836,166948835,no code
1278,21838,166948835,no code
1279,21844,166948835,no code
1280,21847,166948835,no code
1281,21849,166948835,no code
1282,21857,166948835,no code
1283,21861,166948835,no code
1284,21866,166948835,no code
1285,21867,166948835,no code
1286,21872,166948835,no code
1287,21873,166948835,no code
1288,21874,166948835,no code
1289,21878,166948835,no code
1290,21882,166948835,no code
1291,21884,166948835,no code
1292,21892,166948835,no code
1293,21900,166948835,no code
1294,21902,166948835,no code
1295,21905,166948835,no code
1296,21911,166948424,no code
1297,21918,166948424,no code
1298,21922,166948424,no code
1299,21948,166945450,no code
1300,21952,166951726,no code
1301,22047,166950752,no code
1302,22050,166960045,no code
1303,22052,166960045,no code
1304,22053,166960045,no code
1305,22056,166960045,no code
1306,22057,166960045,no code
1307,22059,166960045,no code
1308,22060,166960045,no code
1309,22062,166960045,no code
1310,22063,166960045,no code
1311,22066,166960045,no code
1312,22069,166960045,no code
1313,22076,166960045,no code
1314,22077,166960045,no code
1315,22078,166960045,no code
1316,22081,166960045,no code
1317,22084,166960045,no code
1318,22087,166960045,no code
1319,22090,166960045,no code
1320,22092,166960045,no code
1321,22093,166960045,no code
1322,22094,166960045,no code
1323,22096,166960045,no code
1324,22099,166960045,no code
1325,22103,166960045,no code
1326,22192,166958360,no code
1327,22303,166970182,no code
1328,22310,166970182,no code
1329,22333,166961674,no code
1330,22379,166970389,no code
1331,22383,166970389,no code
1332,22388,166970389,no code
1333,22400,166970389,no code
1334,22413,166962908,no code
1335,22427,166962231,no code
1336,22487,166971307,no code
1337,22493,166971307,no code
1338,22579,166975659,no code
1339,22677,166980612,no code
1340,22701,166985689,nb file
1341,22813,166991468,no code
1342,22815,166991468,no code
1343,22818,166991468,no code
1344,22820,166991468,no code
1345,22822,166991468,no code
1346,22823,166991468,no code
1347,22824,166991468,no code
1348,22829,166991468,no code
1349,22832,166991468,no code
1350,22836,166991468,no code
1351,22837,166991468,no code
1352,22842,166991468,no code
1353,22845,166991468,no code
1354,22847,166991468,no code
1355,22848,166991468,no code
1356,22851,166991468,no code
1357,22853,166991468,no code
1358,22854,166991468,no code
1359,22866,166990709,no code
1360,22867,166990709,no code
1361,22868,166990709,no code
1362,23053,166989055,no code
1363,23130,167000906,no code
1364,23135,167000906,no code
1365,23240,167001855,no code
1366,23255,167001855,no code
1367,23273,167001855,no code
1368,23279,167001855,no code
1369,23306,167001855,no code
1370,23309,167001855,no code
1371,23408,167000037,no code
1372,23425,167000565,no code
1373,23474,167004270,no code
1374,23488,167007001,no code
1375,23553,167003796,no code
1376,23557,167003796,no code
1377,23558,167003796,no code
1378,23570,167003796,no code
1379,23571,167003796,no code
1380,23579,167003796,no code
1381,23583,167003796,no code
1382,23601,167007896,has_reqtext
1383,23603,167007896,has_reqtext
1384,23606,167007896,has_reqtext
1385,23607,167007896,has_reqtext
1386,23608,167007896,has_reqtext
1387,23610,167007896,has_reqtext
1388,23611,167007896,has_reqtext
1389,23612,167004622,no code
1390,23663,167004614,no code
1391,23664,167004617,no code
1392,23668,167004620,no code
1393,23703,167014643,no code
1394,23878,167029988,nb file
1395,23890,167029988,nb file
1396,23893,167029988,nb file
1397,23905,167028531,no code
1398,24073,167028080,no code
1399,24083,167028211,no code
1400,24228,167042366,nb file
1401,24262,167042366,nb file
1402,24267,167042366,no code
1403,24477,167050754,no code
1404,24503,167057613,no code
1405,24626,167065475,no code
1406,24630,167065475,no code
1407,24808,167064380,no code
1408,24810,167064380,no code
1409,24811,167064380,no code
1410,24859,167065324,no code
1411,24872,167070415,nb file
1412,24954,167069084,no code
1413,24957,167069084,no code
1414,25067,167074890,no code
1415,25100,167077007,no code
1416,25155,167077010,no code
1417,25254,167082678,no code
1418,25322,167083664,no code
1419,25348,167082635,no code
1420,25349,167082635,no code
1421,25353,167082635,no code
1422,25356,167082635,no code
1423,25379,167088706,no code
1424,25388,167088061,no code
1425,25420,167087128,no code
1426,25438,167091915,no code
1427,25492,167093632,no code
1428,25496,167093632,no code
1429,25596,167095550,no code
1430,25619,167097647,no code
1431,25873,167112013,no code
1432,25916,167108095,no code
1433,25958,167118957,no code
1434,25969,167118861,has_author
1435,25970,167118861,has_author
1436,25971,167118861,has_author
1437,25972,167118861,has_author
1438,25973,167118861,has_author
1439,25974,167118861,has_author
1440,25975,167118861,has_author
1441,25976,167118861,has_author
1442,25977,167118861,has_author
1443,25978,167118861,has_author
1444,25979,167118861,has_author
1445,25980,167118861,has_author
1446,25981,167118861,has_author
1447,25982,167118861,has_author
1448,25983,167118861,has_author
1449,25984,167118861,has_author
1450,25985,167118861,has_author
1451,25986,167118861,has_author
1452,25987,167118861,has_author
1453,25988,167118861,has_author
1454,25989,167118861,has_author
1455,25990,167118861,has_author
1456,25991,167118861,has_author
1457,25992,167118861,has_author
1458,25993,167118861,has_author
1459,25994,167118861,has_author
1460,25995,167118861,has_author
1461,25996,167118861,has_author
1462,25997,167118861,has_author
1463,25998,167118861,has_author
1464,25999,167118861,has_author
1465,26000,167118861,has_author
1466,26001,167118861,has_author
1467,26002,167118861,has_author
1468,26003,167118861,has_author
1469,26004,167118861,has_author
1470,26097,167119213,no code
1471,26108,167116484,no code
1472,26167,167122602,nb file
1473,26171,167122602,nb file
1474,26178,167121556,no code
1475,26201,167121556,no code
1476,26202,167121556,no code
1477,26213,167121556,no code
1478,26219,167121556,no code
1479,26225,167121556,no code
1480,26233,167121556,no code
1481,26268,167121556,no code
1482,26288,167121556,no code
1483,26305,167121556,no code
1484,26321,167121556,no code
1485,26327,167121556,no code
1486,26328,167121556,no code
1487,26378,167123589,nb file
1488,26380,167123589,nb file
1489,26412,167120177,no code
1490,26449,167124579,no code
1491,26456,167124579,no code
1492,26471,167131476,no code
1493,26592,167136482,no code
1494,26594,167136482,no code
1495,26603,167136482,no code
1496,26621,167136482,no code
1497,26623,167136482,no code
1498,26625,167136482,no code
1499,26626,167136482,no code
1500,26632,167136482,no code
1501,26638,167136482,no code
1502,26645,167136482,no code
1503,26647,167136482,no code
1504,26650,167136482,no code
1505,26710,167140225,no code
1506,26717,167140225,no code
1507,26718,167140225,no code
1508,26719,167140225,no code
1509,26720,167140225,no code
1510,26723,167140225,no code
1511,26725,167140225,no code
1512,26730,167140225,no code
1513,26796,167146578,no code
1514,26798,167146578,no code
1515,26842,167143168,no code
1516,26934,167156226,nb file
1517,26957,167151155,no code
1518,26969,167151155,no code
1519,26970,167151155,no code
1520,27019,167165412,no code
1521,27024,167165412,no code
1522,27048,167165412,no code
1523,27049,167165412,no code
1524,27060,167165412,no code
1525,27076,167161465,no code
1526,27177,167168128,no code
1527,27178,167168128,no code
1528,27308,167173097,no code
1529,27350,167175485,nb file
1530,27351,167171601,no code
1531,27374,167176916,no code
1532,27421,167178127,no code
1533,27422,167178127,no code
1534,27425,167179674,nb file
1535,27440,167177539,no code
1536,27502,167176765,no code
1537,27509,167181026,no code
1538,27543,167180766,no code
1539,27545,167180766,no code
1540,27575,167180766,no code
1541,27607,167190300,no code
1542,27615,167192230,no code
1543,27616,167192230,no code
1544,27617,167192230,no code
1545,27618,167192230,no code
1546,27619,167192230,no code
1547,27621,167192230,no code
1548,27622,167192230,no code
1549,27633,167189600,no code
1550,27651,167191625,no code
1551,27661,167191625,no code
1552,27708,167194922,no code
1553,27714,167195280,no code
1554,27716,167195280,no code
1555,27718,167195280,no code
1556,27719,167195280,no code
1557,27720,167195280,no code
1558,27721,167195280,no code
1559,27722,167195280,no code
1560,27723,167195280,no code
1561,27725,167195280,no code
1562,27728,167195280,no code
1563,27767,167196551,no code
1564,27819,167199501,no code
1565,27828,167198182,no code
1566,27843,167205607,no code
1567,27932,167203787,no code
1568,27939,167203787,no code
1569,27962,167204041,no code
1570,28208,167214336,nb file
1571,28239,167228572,has_author
1572,28240,167228572,has_author
1573,28260,167222376,no code
